z,x
0.37768813477283164,-0.05730755192914078
0.3800808620565007,-0.058053354649136614
0.3824721166552708,-0.05880386580496873
0.3848618893038384,-0.05955908248866006
0.3872501707426421,-0.060319001774001096
0.3896369517178984,-0.06108362071656166
0.3920222229816376,-0.06185293635370143
0.39440597529173943,-0.06262694570458252
0.39678819941196947,-0.06340564577018018
0.3991688861120142,-0.06418903353329472
0.4015480261675171,-0.06497710595856336
0.4039256103601147,-0.06576985999247181
0.4063016294774714,-0.06656729256336603
0.40867607431331626,-0.06736940058146437
0.4110489356674778,-0.06817618093886917
0.41342020434592014,-0.06898763050957932
0.41578987116077865,-0.06980374614950173
0.41815792693039505,-0.07062452469646435
0.4205243624793535,-0.07144996297022757
0.42288916863851606,-0.072280057772497
0.42525233624505776,-0.07311480588693588
0.4276138561425029,-0.0739542040791772
0.42997371918076005,-0.0747982490968368
0.432331916216157,-0.07564693766952528
0.4346884381114776,-0.07650026650886137
0.4370432757359955,-0.07735823230848418
0.4393964199655109,-0.0782208317440661
0.44174786168238495,-0.0790880614733259
0.4440975917755756,-0.07995991813604132
0.44644560114067305,-0.08083639835406256
0.44879188067993425,-0.08171749873132479
0.45113642130231896,-0.0826032158538619
0.4534792139235245,-0.08349354628981948
0.4558202494660213,-0.08438848658946782
0.4581595188590876,-0.0852880332852157
0.46049701303884505,-0.08619218289162353
0.46283272294829364,-0.08710093190541737
0.4651666395373468,-0.0880142768055018
0.46749875376286637,-0.08893221405297388
0.4698290565886979,-0.08985474009113718
0.4721575389857054,-0.09078185134551485
0.47448419193180646,-0.0917135442238642
0.4768090064120072,-0.09264981511619007
0.479131973418437,-0.09359066039475927
0.4814530839503839,-0.0945360764141142
0.4837723290143289,-0.0954860595110873
0.486089699623981,-0.09644060600481515
0.4884051868003123,-0.09739971219675259
0.49071878157159254,-0.09836337437068719
0.4930304749734237,-0.09933158879275379
0.4953402580487751,-0.10030435171144872
0.4976481218480179,-0.10128165935764419
0.4999540574289597,-0.1022635079446036
0.5022580558568794,-0.10324989366799522
0.5045601082045618,-0.10424081270590797
0.5068602055523318,-0.10523626121886526
